BackendTime,ch0sens,ch2sens,ch7sens,ch2plus7
8.063043701171875,1.0311046838760376,0.949042797088623,1.4726276397705078,2.421670436859131
8.1634541015625,1.0321989059448242,0.960601270198822,1.4750713109970093,2.4356725811958313
8.264023193359375,1.0294450521469116,0.9552906155586244,1.4649910926818848,2.420281708240509
8.362957763671876,1.0311622619628906,0.952166736125946,1.475682258605957,2.427848994731903
8.464352783203125,1.0294764041900637,0.9562277793884276,1.4711003303527832,2.427328109741211
8.566046875,1.027612566947937,0.9671614766120912,1.4781259298324585,2.4452874064445496
8.6668369140625,1.0282983779907229,0.9631003737449646,1.4778205156326294,2.440920889377594
8.7669970703125,1.0266753435134888,0.9593517184257508,1.4775149822235107,2.4368667006492615
8.867868896484374,1.027303695678711,0.957477331161499,1.4781259298324585,2.4356032609939575
8.96931298828125,1.0283193588256836,0.9599764943122864,1.4769041538238523,2.436880648136139
9.070393310546875,1.02921462059021,0.9631003737449646,1.472933053970337,2.4360334277153015
9.17059423828125,1.0301936864852903,0.9565401673316956,1.471711277961731,2.4282514452934265
9.270075927734375,1.0281832218170166,0.957477331161499,1.4750713109970093,2.4325486421585083
9.37272802734375,1.0291204452514648,0.957477331161499,1.475987672805786,2.433465003967285
9.473165283203125,1.029853343963623,0.9549782276153564,1.4744603633880615,2.429438591003418
9.572552978515626,1.0301570892333984,0.9499799609184264,1.4762932062149048,2.4262731671333313
9.672551025390625,1.0286282300949097,0.9615384340286256,1.4772095680236816,2.438748002052307
9.772765380859376,1.0279895067214966,0.9743464589118958,1.464074730873108,2.4384211897850037
9.87401123046875,1.031020998954773,0.9527915120124816,1.4787368774414062,2.431528389453888
9.97524072265625,1.028691053390503,0.9615384340286256,1.470794916152954,2.4323333501815796
10.075966552734375,1.026539325714111,0.9443569183349608,1.475376844406128,2.419733762741089
10.17596240234375,1.0277591943740845,0.9431073665618896,1.476598620414734,2.4197059869766235
10.371257080078125,1.025581121444702,0.9327985048294068,1.48331880569458,2.416117310523987
10.378056396484375,1.0293874740600586,0.9581021070480348,1.475987672805786,2.434089779853821
10.4802373046875,1.0285654067993164,0.949042797088623,1.4900388717651367,2.4390816688537598
10.580441162109375,1.0278115272521973,0.9727845191955566,1.4940099716186523,2.466794490814209
10.681504638671875,1.026586413383484,0.9687234163284302,1.499813675880432,2.4685370922088623
10.782377197265625,1.028078556060791,0.9780951142311096,1.484540581703186,2.4626356959342957
10.883075439453124,1.0269633531570437,0.9696605801582336,1.4863734245300293,2.456034004688263
10.983015380859374,1.0388376712799072,1.0018367767333984,1.4790422916412354,2.480879068374634
11.085159423828125,1.0466439723968506,0.9934023022651672,1.472933053970337,2.466335356235504
11.1838486328125,1.0577329397201538,0.962475597858429,1.4851515293121338,2.4476271271705627
11.284901123046875,1.0601047277450562,1.027140498161316,1.4772095680236816,2.5043500661849976
11.3865419921875,1.0633350610733032,0.9912155270576476,1.4509398937225342,2.442155420780182
11.487078369140624,1.067005276679993,0.984030544757843,1.4497181177139282,2.4337486624717712
11.58809423828125,1.0716334581375122,0.9980881214141846,1.4616310596466064,2.459719181060791
11.688445556640625,1.0748376846313477,0.9899659752845764,1.4359723329544067,2.425938308238983
11.789584228515626,1.0769319534301758,0.9952766299247742,1.4384160041809082,2.4336926341056824
11.892001953125,1.0801047086715698,0.982156217098236,1.4588818550109863,2.4410380721092224
11.991654296875,1.08068585395813,0.9802818894386292,1.4576600790023804,2.4379419684410095
12.0914267578125,1.0805078744888306,0.98590487241745,1.4387214183807373,2.4246262907981873
12.191145751953124,1.0844764709472656,0.982156217098236,1.4542999267578125,2.4364561438560486
12.292153076171875,1.085837721824646,0.9743464589118958,1.4497181177139282,2.424064576625824
12.393560302734375,1.0858324766159058,0.9765331745147704,1.4521617889404297,2.4286949634552
12.49592578125,1.08669114112854,0.9830933809280396,1.4509398937225342,2.4340332746505737
12.59571240234375,1.089513063430786,0.9749712347984314,1.4576600790023804,2.4326313138008118
12.6954013671875,1.0904293060302734,0.9771579504013062,1.4509398937225342,2.4280978441238403
12.79626904296875,1.0879005193710327,0.9784075021743774,1.4378050565719604,2.416212558746338
12.896308837890626,1.088602066040039,0.9865297079086304,1.4546054601669312,2.4411351680755615
12.998968505859375,1.086701512336731,0.977470338344574,1.450634479522705,2.428104817867279
13.09952880859375,1.0866649150848389,0.9799695014953612,1.4491071701049805,2.429076671600342
13.199998291015625,1.089942455291748,0.9734092950820924,1.447579860687256,2.4209891557693486
13.302147216796875,1.0906544923782349,0.975596010684967,1.4420815706253052,2.417677581310272
13.4025458984375,1.0873456001281738,0.98590487241745,1.442997932434082,2.428902804851532
13.50136328125,1.088329792022705,0.980594277381897,1.4454416036605835,2.4260358810424805
13.60356591796875,1.0888586044311523,0.9899659752845764,1.4423869848251345,2.4323529601097107
