BackendTime,ch0sens,ch1sens,ch2sens,ch3sens,ch4sens,ch5sens,ch6sens,ch7sens,ch8sens,ch9sens,ch10sens,ch11sens,temp0,temp1,temp2,temp3,system_status,system_time
1748783260567.699,1.0023038387298584,1.009865641593933,-9155.0,-8843.0,-7233.0,267.0,-42408.0,0.19435997307300568,-41954.0,-41135.0,-40153.0,-6730.0,0.0,nan,nan,nan,524289,3824
1748783260571.1345,1.0024362802505493,1.0099042654037476,-9184.0,-8854.0,-7124.0,341.0,-42431.0,0.2026541382074356,-41940.0,-41166.0,-40173.0,-6723.0,0.0,nan,nan,nan,524289,3828
1748783260577.513,1.0022823810577393,1.0098017454147339,-9178.0,-8876.0,-7188.0,264.0,-42399.0,0.20237766206264496,-41978.0,-41184.0,-40119.0,-6735.0,0.0,nan,nan,nan,524289,3834
1748783260581.448,1.0022823810577393,1.0098017454147339,-9178.0,-8876.0,-7188.0,264.0,-42399.0,0.20237766206264496,-41978.0,-41184.0,-40119.0,-6735.0,0.0,nan,nan,nan,524289,3838
1748783260585.7603,1.0023330450057983,1.0099178552627563,-9220.0,-8831.0,-7203.0,346.0,-42398.0,0.19905999302864075,-41967.0,-41153.0,-40159.0,-6724.0,0.0,nan,nan,nan,524289,3842
1748783260588.5247,1.0023330450057983,1.0099178552627563,-9220.0,-8831.0,-7203.0,346.0,-42398.0,0.19905999302864075,-41967.0,-41153.0,-40159.0,-6724.0,0.0,nan,nan,nan,524289,3846
1748783260594.0078,1.0024441480636597,1.0098965167999268,-9203.0,-8851.0,-7233.0,307.0,-42405.0,0.20431296527385712,-41949.0,-41150.0,-40142.0,-6738.0,0.0,nan,nan,nan,524289,3850
1748783260623.2249,1.0024070739746094,1.009915828704834,-9146.0,-8813.0,-7207.0,364.0,-42449.0,0.20624826848506927,-41947.0,-41176.0,-40148.0,-6711.0,0.0,nan,nan,nan,524289,3880
1748783260697.5679,1.002325177192688,1.0099061727523804,-9184.0,-8869.0,-7246.0,302.0,-42387.0,0.19684821367263794,-41956.0,-41145.0,-40157.0,-6713.0,0.0,nan,nan,nan,524289,3955
1748783260798.5828,1.0023661851882935,1.009921669960022,-9114.0,-8904.0,-7175.0,289.0,-42395.0,0.19380702078342438,-41940.0,-41141.0,-40158.0,-6733.0,0.0,nan,nan,nan,524289,4056
1748783260898.51,1.0023447275161743,1.0098752975463867,-9181.0,-8835.0,-7236.0,263.0,-42405.0,0.20182470977306366,-41962.0,-41201.0,-40126.0,-6709.0,0.0,nan,nan,nan,524289,4156
1748783261001.0513,1.0023603439331055,1.00992751121521,-9190.0,-8820.0,-7288.0,351.0,-42363.0,0.20403648912906647,-41918.0,-41176.0,-40097.0,-6703.0,0.0,nan,nan,nan,524289,4258
1748783261100.5918,1.0023759603500366,1.0099101066589355,-9155.0,-8745.0,-7167.0,284.0,-42406.0,0.19408349692821503,-41899.0,-41193.0,-40110.0,-6730.0,0.0,nan,nan,nan,524289,4358
1748783261201.1174,1.002364158630371,1.0098849534988403,-9142.0,-8809.0,-7198.0,387.0,-42389.0,0.20182470977306366,-41937.0,-41182.0,-40132.0,-6721.0,0.0,nan,nan,nan,524289,4458
1748783261302.332,1.0024266242980957,1.009915828704834,-9126.0,-8817.0,-7164.0,371.0,-42381.0,0.2009952962398529,-41945.0,-41138.0,-40132.0,-6697.0,0.0,nan,nan,nan,524289,4559
1748783261401.3694,1.0023193359375,1.009900450706482,-9145.0,-8807.0,-7171.0,301.0,-42419.0,0.20514237880706787,-41956.0,-41155.0,-40172.0,-6734.0,0.0,nan,nan,nan,524289,4659
1748783261503.468,1.0023837089538574,1.0099254846572876,-9142.0,-8780.0,-7171.0,279.0,-42378.0,0.19491291046142578,-41968.0,-41167.0,-40160.0,-6749.0,0.0,nan,nan,nan,524289,4761
1748783261604.1265,1.0024324655532837,1.0098384618759155,-9113.0,-8838.0,-7162.0,307.0,-42397.0,0.19214819371700287,-41964.0,-41174.0,-40166.0,-6745.0,0.0,nan,nan,nan,524289,4861
1748783261704.401,1.0024129152297974,1.0099080801010132,-9146.0,-8831.0,-7185.0,329.0,-42383.0,0.1965717375278473,-41946.0,-41172.0,-40108.0,-6696.0,0.0,nan,nan,nan,524289,4962
1748783261805.0425,1.0024383068084717,1.0098906755447388,-9185.0,-8812.0,-7131.0,399.0,-42384.0,0.211224764585495,-41937.0,-41178.0,-40106.0,-6746.0,0.0,nan,nan,nan,524289,5062
1748783261905.5872,1.002498745918274,1.009921669960022,-9201.0,-8786.0,-7189.0,338.0,-42419.0,0.20680122077465057,-41962.0,-41158.0,-40134.0,-6702.0,0.0,nan,nan,nan,524289,5163
1748783262005.6401,1.0024304389953613,1.009915828704834,-9221.0,-8778.0,-7154.0,313.0,-42415.0,0.1971246898174286,-41946.0,-41149.0,-40138.0,-6746.0,0.0,nan,nan,nan,524289,5263
1748783262106.6975,1.0024460554122925,1.0098810195922852,-9141.0,-8806.0,-7131.0,349.0,-42398.0,0.2015482485294342,-41960.0,-41158.0,-40116.0,-6695.0,0.0,nan,nan,nan,524289,5363
1748783262206.413,1.0023953914642334,1.0098713636398315,-9171.0,-8813.0,-7180.0,343.0,-42392.0,0.20735415816307068,-41948.0,-41146.0,-40147.0,-6703.0,0.0,nan,nan,nan,524289,5464
1748783262308.4917,1.0024245977401733,1.0098984241485596,-9191.0,-8780.0,-7189.0,402.0,-42435.0,0.20624826848506927,-41964.0,-41180.0,-40142.0,-6752.0,0.0,nan,nan,nan,524289,5565
1748783262409.278,1.0023155212402344,1.009888768196106,-9263.0,-8800.0,-7190.0,346.0,-42426.0,0.20293059945106506,-41942.0,-41183.0,-40136.0,-6768.0,0.0,nan,nan,nan,524289,5666
1748783262509.553,1.0024091005325317,1.0097979307174683,-9209.0,-8837.0,-7214.0,300.0,-42378.0,0.19961294531822205,-41954.0,-41137.0,-40158.0,-6690.0,0.0,nan,nan,nan,524289,5767
1748783262612.23,1.0023856163024902,1.0098732709884644,-9223.0,-8753.0,-7176.0,377.0,-42393.0,0.20790711045265198,-41958.0,-41135.0,-40136.0,-6698.0,0.0,nan,nan,nan,524289,5870
1748783262712.5566,1.0023934841156006,1.0098984241485596,-9196.0,-8803.0,-7208.0,411.0,-42388.0,0.1993364691734314,-41985.0,-41142.0,-40146.0,-6752.0,0.0,nan,nan,nan,524289,5970
1748783262813.8235,1.0024168491363525,1.0099313259124756,-9207.0,-8805.0,-7168.0,374.0,-42400.0,0.203760027885437,-41976.0,-41195.0,-40135.0,-6741.0,0.0,nan,nan,nan,524289,6071
1748783262914.8547,1.0024091005325317,1.0099101066589355,-9276.0,-8797.0,-7252.0,328.0,-42380.0,0.19380702078342438,-41947.0,-41137.0,-40147.0,-6684.0,0.0,nan,nan,nan,524289,6172
1748783263014.5845,1.002313494682312,1.00985586643219,-9166.0,-8784.0,-7214.0,361.0,-42379.0,0.20707768201828003,-41950.0,-41173.0,-40110.0,-6711.0,0.0,nan,nan,nan,524289,6272
1748783263115.6946,1.0023407936096191,1.0099197626113892,-9209.0,-8795.0,-7167.0,340.0,-42396.0,0.1998894065618515,-41972.0,-41159.0,-40135.0,-6734.0,0.0,nan,nan,nan,524289,6373
1748783263217.4182,1.0023680925369263,1.0098965167999268,-9196.0,-8757.0,-7155.0,294.0,-42396.0,0.2009952962398529,-41937.0,-41168.0,-40132.0,-6739.0,0.0,nan,nan,nan,524289,6474
1748783263316.7593,1.0023661851882935,1.009921669960022,-9211.0,-8821.0,-7192.0,258.0,-42420.0,0.19823057949543,-41965.0,-41182.0,-40159.0,-6723.0,0.0,nan,nan,nan,524289,6574
1748783263418.0183,1.0023818016052246,1.0099101066589355,-9196.0,-8863.0,-7249.0,330.0,-42435.0,0.1896599382162094,-41955.0,-41181.0,-40119.0,-6746.0,0.0,nan,nan,nan,524289,6675
1748783263519.0237,1.002307653427124,1.0099390745162964,-9204.0,-8859.0,-7172.0,243.0,-42400.0,0.20735415816307068,-41964.0,-41165.0,-40104.0,-6734.0,0.0,nan,nan,nan,524289,6776
1748783263620.1604,1.0023914575576782,1.0099602937698364,-9211.0,-8796.0,-7221.0,329.0,-42420.0,0.21039535105228424,-41964.0,-41166.0,-40147.0,-6734.0,0.0,nan,nan,nan,524289,6877
1748783263722.2507,1.0023934841156006,1.0098732709884644,-9174.0,-8805.0,-7279.0,238.0,-42388.0,0.19574232399463654,-41980.0,-41179.0,-40147.0,-6725.0,0.0,nan,nan,nan,524289,6977
1748783263819.497,1.0023720264434814,1.0099623203277588,-9190.0,-8845.0,-7249.0,254.0,-42405.0,0.19850705564022064,-41960.0,-41180.0,-40101.0,-6752.0,0.0,nan,nan,nan,524289,7077
1748783263921.5278,1.0024051666259766,1.009921669960022,-9184.0,-8845.0,-7267.0,305.0,-42426.0,0.2015482485294342,-41962.0,-41147.0,-40126.0,-6741.0,0.0,nan,nan,nan,524289,7178
1748783264022.7988,1.0025006532669067,1.0099952220916748,-9203.0,-8797.0,-7210.0,351.0,-42413.0,0.1998894065618515,-41968.0,-41139.0,-40122.0,-6695.0,0.0,nan,nan,nan,524289,7279
