BackendTime,ch0sens,ch1sens,ch2sens,ch3sens,ch4sens,ch5sens,ch6sens,ch7sens,ch8sens,ch9sens,ch10sens,ch11sens,temp0,temp1,temp2,temp3,system_status,system_time
1748106878827.587,1.0509999990463257,-0.08620401471853256,0.65320885181427,-41340.0,-5208.0,-7337.0,-44524.0,0.546775221824646,-12.946030616760254,-13.280901908874512,-13.999399185180664,-6181.0,nan,0.0,0.0,0.0,524289,14437
1748106878829.5422,1.0525026321411133,-0.08620364218950272,0.6588318943977356,-41346.0,-5175.0,-7342.0,-44582.0,0.554411768913269,-12.94498348236084,-13.281756401062012,-13.999643325805664,-6181.0,nan,0.0,0.0,0.0,524289,14447
1748106878831.175,1.0527434349060059,-0.0862053707242012,0.6563327312469482,-41329.0,-5194.0,-7367.0,-44584.0,0.5486080050468445,-12.945454597473145,-13.280954360961914,-13.99905014038086,-6192.0,nan,0.0,0.0,0.0,524289,14451
1748106878833.1116,1.051916241645813,-0.08620525151491165,0.6475858092308044,-41372.0,-5167.0,-7339.0,-44552.0,0.5547172427177429,-12.945524215698242,-13.280797004699707,-13.999241828918457,-6224.0,nan,0.0,0.0,0.0,524289,14455
1748106878834.9546,1.0509947538375854,-0.0862053707242012,0.6516469120979309,-41358.0,-5114.0,-7320.0,-44558.0,0.558688223361969,-12.945524215698242,-13.280622482299805,-13.999346733093262,-6199.0,nan,0.0,0.0,0.0,524289,14459
1748106878837.0117,1.0509319305419922,-0.0862051248550415,0.6547707915306091,-41343.0,-5190.0,-7335.0,-44537.0,0.5443315505981445,-12.945785522460938,-13.28205394744873,-13.999504089355469,-6222.0,nan,0.0,0.0,0.0,524289,14463
1748106878904.9229,1.051235556602478,-0.08620370179414749,0.6438371539115906,-41352.0,-5185.0,-7447.0,-44585.0,0.5541062951087952,-12.94580364227295,-13.28097152709961,-13.998980522155762,-6133.0,nan,0.0,0.0,0.0,524289,14537
1748106879002.6387,1.0539947748184204,-0.0862051248550415,0.6522716879844666,-41352.0,-5195.0,-7305.0,-44551.0,0.5571609139442444,-12.945210456848145,-13.280901908874512,-13.999346733093262,-6225.0,nan,0.0,0.0,0.0,524289,14638
1748106879103.5886,1.0518063306808472,-0.0862029641866684,0.6453990936279297,-41353.0,-5179.0,-7330.0,-44555.0,0.5446370244026184,-12.945436477661133,-13.280779838562012,-13.999835968017578,-6062.0,nan,0.0,0.0,0.0,524289,14738
1748106879205.8843,1.0525339841842651,-0.08620289713144302,0.6463362574577332,-41352.0,-5180.0,-7437.0,-44573.0,0.5507462620735168,-12.945454597473145,-13.281146049499512,-14.000185012817383,-6105.0,nan,0.0,0.0,0.0,524289,14839
