BackendTime,ch0sens,ch1sens,ch2sens,ch3sens,ch4sens,ch5sens,ch6sens,ch7sens,ch8sens,ch9sens,ch10sens,ch11sens,temp0,temp1,temp2,temp3,system_status,system_time
1748545698330.1345,1.02593195438385,-0.08620555698871613,0.08340830355882645,-41163.0,-5180.0,-7049.0,-44374.0,-0.027186032384634018,-12.942522048950195,-13.277289390563965,-13.996554374694824,-6276.0,nan,0.0,0.0,0.0,525313,511599
1748545698332.3435,1.0265601873397827,-0.08620728552341461,0.08809416741132736,-41132.0,-5189.0,-7096.0,-44397.0,-0.029935181140899658,-12.942069053649902,-13.27706241607666,-13.996711730957031,-6258.0,nan,0.0,0.0,0.0,525313,511611
1748545698334.266,1.026371717453003,-0.08620481193065643,0.06810116022825241,-41202.0,-5204.0,-7081.0,-44375.0,-0.021687733009457588,-12.942487716674805,-13.277690887451172,-13.996415138244629,-6264.0,nan,0.0,0.0,0.0,525313,511620
1748545698358.417,1.026371717453003,-0.08620481193065643,0.06810116022825241,-41202.0,-5204.0,-7081.0,-44375.0,-0.021687733009457588,-12.942487716674805,-13.277690887451172,-13.996415138244629,-6264.0,nan,0.0,0.0,0.0,525313,511622
1748545698361.8855,1.0266700983047485,-0.08620499819517136,0.07622332125902176,-41203.0,-5169.0,-7095.0,-44379.0,-0.02626964822411537,-12.941946029663086,-13.277114868164062,-13.996554374694824,-6312.0,nan,0.0,0.0,0.0,525313,511624
1748545698365.0605,1.0266700983047485,-0.08620499819517136,0.07622332125902176,-41203.0,-5169.0,-7095.0,-44379.0,-0.02626964822411537,-12.941946029663086,-13.277114868164062,-13.996554374694824,-6312.0,nan,0.0,0.0,0.0,525313,511626
1748545698366.7944,1.0258533954620361,-0.08620345592498779,0.07591092586517334,-41133.0,-5158.0,-7021.0,-44373.0,-0.03146248683333397,-12.942208290100098,-13.276451110839844,-13.996623992919922,-6262.0,nan,0.0,0.0,0.0,525313,511628
1748545698442.1128,1.0248900651931763,-0.08620401471853256,0.07653570920228958,-41177.0,-5214.0,-7091.0,-44398.0,-0.033600714057683945,-12.942435264587402,-13.27788257598877,-13.996432304382324,-6255.0,nan,0.0,0.0,0.0,525313,511731
1748545698542.2312,1.0269843339920044,-0.0862056165933609,0.07716049253940582,-41160.0,-5184.0,-7031.0,-44381.0,-0.032378870993852615,-12.942557334899902,-13.277079582214355,-13.996432304382324,-6294.0,nan,0.0,0.0,0.0,525313,511831
1748545698642.7432,1.025214672088623,-0.0862061157822609,0.06997550278902054,-41176.0,-5197.0,-7062.0,-44443.0,-0.022604117169976234,-12.942853927612305,-13.277899742126465,-13.996798515319824,-6227.0,nan,0.0,0.0,0.0,525313,511931
1748545698742.4717,1.0246753692626953,-0.08620407432317734,0.07216224074363708,-41176.0,-5237.0,-7062.0,-44418.0,-0.030851563438773155,-12.942399978637695,-13.27791690826416,-13.996764183044434,-6241.0,nan,0.0,0.0,0.0,525313,512032
1748545698841.9033,1.028853416442871,-0.08620722591876984,0.08403308689594269,-41161.0,-5205.0,-7081.0,-44373.0,-0.029324259608983994,-12.94259262084961,-13.277498245239258,-13.996170997619629,-6208.0,nan,0.0,0.0,0.0,525313,512132
1748545698943.8652,1.0248743295669556,-0.0862046331167221,0.07778527587652206,-41150.0,-5217.0,-7114.0,-44384.0,-0.027186032384634018,-12.942155838012695,-13.277201652526855,-13.996642112731934,-6307.0,nan,0.0,0.0,0.0,525313,512234
1748545699045.0789,1.0247224569320679,-0.08620574325323105,0.0752861499786377,-41167.0,-5232.0,-7127.0,-44359.0,-0.027186032384634018,-12.941632270812988,-13.277777671813965,-13.996501922607422,-6252.0,nan,0.0,0.0,0.0,525313,512334
1748545699146.013,1.0259371995925903,-0.08620456606149673,0.08621981739997864,-41197.0,-5225.0,-7107.0,-44375.0,-0.024131420999765396,-12.942138671875,-13.27721881866455,-13.996362686157227,-6301.0,nan,0.0,0.0,0.0,525313,512435
1748545699247.108,1.0265496969223022,-0.08620450645685196,0.08372069150209427,-41182.0,-5219.0,-7101.0,-44388.0,-0.03696078434586525,-12.94229507446289,-13.276957511901855,-13.996293067932129,-6283.0,nan,0.0,0.0,0.0,525313,512535
1748545699347.0737,1.0274869203567505,-0.08620388805866241,0.07841005176305771,-41184.0,-5207.0,-7149.0,-44383.0,-0.02901879884302616,-12.942277908325195,-13.277393341064453,-13.99608325958252,-6316.0,nan,0.0,0.0,0.0,525313,512636
1748545699447.6104,1.0252094268798828,-0.08620525151491165,0.07497375458478928,-41171.0,-5095.0,-7107.0,-44396.0,-0.030851563438773155,-12.942435264587402,-13.277027130126953,-13.996397972106934,-6295.0,nan,0.0,0.0,0.0,525313,512737
1748545699548.652,1.0259424448013306,-0.08620549738407135,0.08934372663497925,-41176.0,-5172.0,-7163.0,-44378.0,-0.0232150387018919,-12.942277908325195,-13.277603149414062,-13.995925903320312,-6279.0,nan,0.0,0.0,0.0,525313,512838
1748545699649.5708,1.026623010635376,-0.08620475232601166,0.08684460073709488,-41184.0,-5224.0,-7175.0,-44365.0,-0.030851563438773155,-12.942243576049805,-13.277463912963867,-13.996345520019531,-6258.0,nan,0.0,0.0,0.0,525313,512939
1748545699750.7751,1.025963306427002,-0.08620351552963257,0.07497375458478928,-41151.0,-5224.0,-7131.0,-44396.0,-0.025047805160284042,-12.941527366638184,-13.277742385864258,-13.996537208557129,-6253.0,nan,0.0,0.0,0.0,525313,513039
1748545699851.3586,1.0276963710784912,-0.08620499819517136,0.0812215730547905,-41189.0,-5223.0,-7147.0,-44361.0,-0.013134824112057686,-12.942696571350098,-13.277847290039062,-13.995821952819824,-6241.0,nan,0.0,0.0,0.0,525313,513140
1748545699951.025,1.025486946105957,-0.08620382845401764,0.07653570920228958,-41158.0,-5188.0,-7097.0,-44371.0,-0.03024064190685749,-12.94180679321289,-13.277359008789062,-13.996135711669922,-6205.0,nan,0.0,0.0,0.0,525313,513241
1748545700052.3865,1.0273507833480835,-0.08620413392782211,0.08059678971767426,-41156.0,-5106.0,-7096.0,-44348.0,-0.02352049946784973,-12.942418098449707,-13.277132034301758,-13.996188163757324,-6315.0,nan,0.0,0.0,0.0,525313,513341
1748545700153.7017,1.0239214897155762,-0.08620456606149673,0.07559853792190552,-41191.0,-5247.0,-7072.0,-44411.0,-0.02596418745815754,-12.942138671875,-13.277323722839355,-13.99608325958252,-6337.0,nan,0.0,0.0,0.0,525313,513443
1748545700254.0696,1.0246073007583618,-0.0862024649977684,0.08653221279382706,-41141.0,-5269.0,-7106.0,-44386.0,-0.02199319377541542,-12.941998481750488,-13.277777671813965,-13.996188163757324,-6303.0,nan,0.0,0.0,0.0,525313,513543
1748545700353.4055,1.0265916585922241,-0.08620227873325348,0.07965961843729019,-41143.0,-5245.0,-7057.0,-44392.0,-0.016189435496926308,-12.941911697387695,-13.27751636505127,-13.996013641357422,-6326.0,nan,0.0,0.0,0.0,525313,513643
1748545700453.2913,1.024282693862915,-0.08620277792215347,0.07247462868690491,-41198.0,-5276.0,-7157.0,-44368.0,-0.021687733009457588,-12.942435264587402,-13.27763843536377,-13.99571704864502,-6285.0,nan,0.0,0.0,0.0,525313,513743
1748545700554.272,1.0264555215835571,-0.08620351552963257,0.07965961843729019,-41169.0,-5289.0,-7163.0,-44385.0,-0.030851563438773155,-12.94168472290039,-13.278353691101074,-13.99526309967041,-6350.0,nan,0.0,0.0,0.0,525313,513844
1748545700654.257,1.0269843339920044,-0.08620401471853256,0.07903483510017395,-41171.0,-5313.0,-7192.0,-44404.0,-0.022909577935934067,-12.94205093383789,-13.27697467803955,-13.995821952819824,-6269.0,nan,0.0,0.0,0.0,525313,513944
