BackendTime,ch0sens,ch1sens,ch2sens,ch3sens,ch4sens,ch5sens,ch6sens,ch7sens,ch8sens,ch9sens,ch10sens,ch11sens,temp0,temp1,temp2,temp3,system_status,system_time
1748270507339.469,1.0416858196258545,-0.08620332926511765,0.8315839171409607,-41418.0,-5150.0,-6957.0,-44595.0,0.7172225117683411,-12.946903228759766,-13.28217601776123,-13.999608993530273,-6209.0,nan,0.0,0.0,0.0,524289,10210
1748270507439.22,1.0442774295806885,-0.08620456606149673,0.8337706327438354,-41409.0,-5227.0,-6997.0,-44588.0,0.7123351097106934,-12.946309089660645,-13.28217601776123,-14.000288963317871,-6192.0,nan,0.0,0.0,0.0,524289,10311
1748270507542.1052,1.0451884269714355,-0.08620394766330719,0.8347077965736389,-41403.0,-5323.0,-6879.0,-44621.0,0.7135569453239441,-12.946152687072754,-13.282245635986328,-14.000429153442383,-6112.0,nan,0.0,0.0,0.0,524289,10413
1748270507642.5293,1.0451833009719849,-0.08620388805866241,0.8297095894813538,-41393.0,-5383.0,-6984.0,-44617.0,0.713862419128418,-12.946588516235352,-13.282559394836426,-13.999975204467773,-6197.0,nan,0.0,0.0,0.0,525313,10513
1748270507742.293,1.0464659929275513,-0.0862029641866684,0.8372069597244263,-41426.0,-5336.0,-6830.0,-44612.0,0.7083641290664673,-12.945856094360352,-13.282228469848633,-13.999800682067871,-6120.0,nan,0.0,0.0,0.0,525313,10613
1748270507841.5881,1.046303629875183,-0.0862051248550415,0.8409556150436401,-41407.0,-5241.0,-6932.0,-44604.0,0.717833399772644,-12.946222305297852,-13.282437324523926,-14.00001049041748,-6089.0,nan,0.0,0.0,0.0,525313,10713
1748270507942.2202,1.0448638200759888,-0.0862046331167221,0.8372069597244263,-41384.0,-5276.0,-6911.0,-44607.0,0.7117242217063904,-12.946205139160156,-13.282245635986328,-14.000097274780273,-6169.0,nan,0.0,0.0,0.0,525313,10814
1748270508043.484,1.0431203842163086,-0.08620332926511765,0.8262732625007629,-41424.0,-5283.0,-6865.0,-44612.0,0.7199716567993164,-12.946676254272461,-13.28254222869873,-13.999887466430664,-6099.0,nan,0.0,0.0,0.0,525313,10915
1748270508145.004,1.0433613061904907,-0.08620493859052658,0.832833468914032,-41424.0,-5303.0,-6900.0,-44618.0,0.7160006761550903,-12.946571350097656,-13.282035827636719,-13.999958038330078,-6147.0,nan,0.0,0.0,0.0,525313,11016
1748270508246.2002,1.0468114614486694,-0.08620394766330719,0.8368945717811584,-41397.0,-5259.0,-6907.0,-44623.0,0.7144733667373657,-12.945698738098145,-13.282472610473633,-14.000202178955078,-6156.0,nan,0.0,0.0,0.0,525313,11117
1748270508347.7834,1.0440994501113892,-0.08620549738407135,0.8281475901603699,-41387.0,-5271.0,-6963.0,-44633.0,0.7141678929328918,-12.946676254272461,-13.28242015838623,-13.999870300292969,-6148.0,nan,0.0,0.0,0.0,525313,11218
1748270508446.2568,1.045937180519104,-0.08620518445968628,0.827835202217102,-41420.0,-5299.0,-6951.0,-44614.0,0.726386308670044,-12.946518898010254,-13.282821655273438,-14.000288963317871,-6150.0,nan,0.0,0.0,0.0,525313,11318
1748270508547.2993,1.0438796281814575,-0.08620357513427734,0.8268980383872986,-41429.0,-5259.0,-6988.0,-44635.0,0.7184443473815918,-12.94653606414795,-13.282193183898926,-13.999922752380371,-6159.0,nan,0.0,0.0,0.0,525313,11418
1748270508647.2659,1.0441151857376099,-0.08620339632034302,0.8325210809707642,-41389.0,-5220.0,-6874.0,-44641.0,0.7218044400215149,-12.946920394897461,-13.282157897949219,-14.000271797180176,-6146.0,nan,0.0,0.0,0.0,525313,11519
1748270508748.121,1.0483665466308594,-0.08620574325323105,0.8237741589546204,-41400.0,-5240.0,-6830.0,-44618.0,0.7205826044082642,-12.946239471435547,-13.28229808807373,-13.999643325805664,-6093.0,nan,0.0,0.0,0.0,525313,11619
1748270508848.2063,1.044947624206543,-0.08620604872703552,0.8362697958946228,-41434.0,-5233.0,-6960.0,-44625.0,0.7101969122886658,-12.946554183959961,-13.282088279724121,-14.000393867492676,-6096.0,nan,0.0,0.0,0.0,525313,11720
1748270508948.538,1.0455026626586914,-0.08620493859052658,0.8353326320648193,-41417.0,-5244.0,-6993.0,-44618.0,0.7147788405418396,-12.946030616760254,-13.282803535461426,-13.999939918518066,-6237.0,nan,0.0,0.0,0.0,525313,11820
1748270509050.082,1.0447068214416504,-0.08620407432317734,0.842517614364624,-41387.0,-5211.0,-6971.0,-44600.0,0.7224153280258179,-12.946239471435547,-13.282088279724121,-13.999958038330078,-6124.0,nan,0.0,0.0,0.0,525313,11921
1748270509150.4043,1.0462565422058105,-0.08620450645685196,0.8293972015380859,-41370.0,-5186.0,-6991.0,-44609.0,0.7147788405418396,-12.946466445922852,-13.28254222869873,-14.000097274780273,-6138.0,nan,0.0,0.0,0.0,525313,12022
1748270509251.6218,1.0445811748504639,-0.08620450645685196,0.8234617710113525,-41392.0,-5276.0,-6972.0,-44616.0,0.7205826044082642,-12.946449279785156,-13.282001495361328,-13.999661445617676,-6185.0,nan,0.0,0.0,0.0,525313,12122
1748270509352.7554,1.0429999828338623,-0.0862053707242012,0.8284600377082825,-41409.0,-5262.0,-6889.0,-44608.0,0.7193607091903687,-12.946239471435547,-13.282315254211426,-13.999800682067871,-6149.0,nan,0.0,0.0,0.0,525313,12224
1748270509452.8481,1.0443507432937622,-0.08620469272136688,0.8347077965736389,-41406.0,-5215.0,-6885.0,-44633.0,0.7105023860931396,-12.946483612060547,-13.282157897949219,-14.000324249267578,-6157.0,nan,0.0,0.0,0.0,525313,12324
1748270509553.4856,1.0438743829727173,-0.0862056165933609,0.8362697958946228,-41391.0,-5292.0,-6826.0,-44612.0,0.7141678929328918,-12.946309089660645,-13.282525062561035,-13.999939918518066,-6099.0,nan,0.0,0.0,0.0,525313,12425
1748270509655.328,1.0431936979293823,-0.08620376139879227,0.8303343653678894,-41410.0,-5282.0,-6855.0,-44610.0,0.7166115641593933,-12.946396827697754,-13.282384872436523,-14.000061988830566,-6173.0,nan,0.0,0.0,0.0,525313,12526
1748270509755.1328,1.0426335334777832,-0.08620437979698181,0.8297095894813538,-41401.0,-5361.0,-6869.0,-44602.0,0.7083641290664673,-12.946100234985352,-13.282402992248535,-13.999731063842773,-6145.0,nan,0.0,0.0,0.0,525313,12627
1748270509856.7307,1.0426440238952637,-0.0862046331167221,0.8256484866142273,-41394.0,-5295.0,-6867.0,-44626.0,0.7224153280258179,-12.946781158447266,-13.282332420349121,-14.00001049041748,-6167.0,nan,0.0,0.0,0.0,525313,12727
1748270509956.9836,1.0463612079620361,-0.08620394766330719,0.8340830206871033,-41374.0,-5247.0,-6806.0,-44615.0,0.7160006761550903,-12.946274757385254,-13.282210350036621,-13.999731063842773,-6152.0,nan,0.0,0.0,0.0,525313,12828
1748270510057.4846,1.045801043510437,-0.08620413392782211,0.8353326320648193,-41427.0,-5200.0,-6878.0,-44611.0,0.7202771306037903,-12.946710586547852,-13.282193183898926,-13.999748229980469,-6080.0,nan,0.0,0.0,0.0,525313,12929
1748270510158.7114,1.0427016019821167,-0.0862053707242012,0.8356450200080872,-41388.0,-5301.0,-6950.0,-44611.0,0.7126405835151672,-12.946623802185059,-13.282279968261719,-13.999626159667969,-6136.0,nan,0.0,0.0,0.0,525313,13030
1748270510259.5476,1.0463664531707764,-0.08620499819517136,0.8268980383872986,-41419.0,-5294.0,-6927.0,-44593.0,0.7175279855728149,-12.946309089660645,-13.282611846923828,-13.999731063842773,-6089.0,nan,0.0,0.0,0.0,525313,13131
1748270510360.2676,1.0432407855987549,-0.08620401471853256,0.8268980383872986,-41392.0,-5294.0,-6850.0,-44615.0,0.7181388735771179,-12.945995330810547,-13.281739234924316,-13.999731063842773,-6185.0,nan,0.0,0.0,0.0,525313,13232
1748270510462.5222,1.0438848733901978,-0.08620302379131317,0.8368945717811584,-41422.0,-5260.0,-6796.0,-44605.0,0.7156952023506165,-12.946083068847656,-13.282228469848633,-14.00037670135498,-6173.0,nan,0.0,0.0,0.0,525313,13333
1748270510562.562,1.0460470914840698,-0.08620364218950272,0.8268980383872986,-41408.0,-5269.0,-6831.0,-44603.0,0.7163061499595642,-12.946222305297852,-13.282769203186035,-14.000149726867676,-6155.0,nan,0.0,0.0,0.0,525313,13434
1748270510662.4563,1.045958161354065,-0.08620469272136688,0.8353326320648193,-41431.0,-5255.0,-6829.0,-44613.0,0.7153897285461426,-12.946117401123047,-13.282035827636719,-13.999992370605469,-6045.0,nan,0.0,0.0,0.0,525313,13534
1748270510762.4727,1.0469005107879639,-0.08620426058769226,0.8331458568572998,-41411.0,-5183.0,-6807.0,-44611.0,0.7123351097106934,-12.946344375610352,-13.282629013061523,-13.999922752380371,-6182.0,nan,0.0,0.0,0.0,525313,13634
1748270510863.258,1.0452146530151367,-0.08620332926511765,0.8272104263305664,-41428.0,-5181.0,-6866.0,-44621.0,0.7166115641593933,-12.946449279785156,-13.282454490661621,-14.000097274780273,-6166.0,nan,0.0,0.0,0.0,525313,13735
1748270510967.1692,1.0453298091888428,-0.08620543032884598,0.8331458568572998,-41418.0,-5177.0,-6854.0,-44630.0,0.7163061499595642,-12.946274757385254,-13.281930923461914,-14.000341415405273,-6073.0,nan,0.0,0.0,0.0,525313,13837
1748270511066.579,1.0448167324066162,-0.0862051248550415,0.8343954086303711,-41407.0,-5247.0,-6802.0,-44628.0,0.7175279855728149,-12.946239471435547,-13.282035827636719,-13.999590873718262,-6082.0,nan,0.0,0.0,0.0,525313,13937
1748270511227.8118,1.0450575351715088,-0.08620499819517136,0.8372069597244263,-41415.0,-5244.0,-6865.0,-44624.0,0.7184443473815918,-12.946518898010254,-13.282210350036621,-13.999783515930176,-6055.0,nan,0.0,0.0,0.0,525313,14037
1748270511267.0137,1.043073296546936,-0.0862053707242012,0.8337706327438354,-41432.0,-5215.0,-6820.0,-44607.0,0.7135569453239441,-12.94641399383545,-13.282315254211426,-14.000114440917969,-6067.0,nan,0.0,0.0,0.0,525313,14138
1748270511369.6445,1.0459842681884766,-0.08620426058769226,0.8306467533111572,-41401.0,-5267.0,-6816.0,-44651.0,0.7150842547416687,-12.946832656860352,-13.282105445861816,-13.999835968017578,-6165.0,nan,0.0,0.0,0.0,525313,14239
1748270511468.298,1.0453665256500244,-0.08620401471853256,0.8356450200080872,-41423.0,-5322.0,-6926.0,-44620.0,0.7181388735771179,-12.946606636047363,-13.282367706298828,-13.999922752380371,-6044.0,nan,0.0,0.0,0.0,525313,14340
1748270511569.0393,1.044753909111023,-0.08620481193065643,0.8325210809707642,-41389.0,-5277.0,-6898.0,-44614.0,0.7147788405418396,-12.946606636047363,-13.282193183898926,-14.000097274780273,-5995.0,nan,0.0,0.0,0.0,525313,14440
1748270511669.0198,1.0429476499557495,-0.08620555698871613,0.8250237107276917,-41389.0,-5260.0,-6894.0,-44626.0,0.7187498211860657,-12.94653606414795,-13.282838821411133,-13.999783515930176,-5980.0,nan,0.0,0.0,0.0,525313,14540
1748270511768.6816,1.0438376665115356,-0.08620598912239075,0.827835202217102,-41413.0,-5203.0,-6930.0,-44605.0,0.7172225117683411,-12.946728706359863,-13.282437324523926,-13.999853134155273,-6019.0,nan,0.0,0.0,0.0,525313,14640
1748270511871.7244,1.044528841972351,-0.08620351552963257,0.8262732625007629,-41381.0,-5247.0,-6833.0,-44618.0,0.7181388735771179,-12.946187019348145,-13.282647132873535,-14.000044822692871,-6014.0,nan,0.0,0.0,0.0,525313,14742
1748270511970.6504,1.0454083681106567,-0.08620493859052658,0.8368945717811584,-41400.0,-5260.0,-6817.0,-44591.0,0.7251644730567932,-12.946606636047363,-13.282035827636719,-14.00001049041748,-6089.0,nan,0.0,0.0,0.0,525313,14842
1748270512070.5154,1.04585862159729,-0.08620407432317734,0.8306467533111572,-41416.0,-5218.0,-6808.0,-44611.0,0.717833399772644,-12.946588516235352,-13.282071113586426,-13.999835968017578,-6040.0,nan,0.0,0.0,0.0,525313,14942
1748270512171.2651,1.0443612337112427,-0.08620592951774597,0.8356450200080872,-41406.0,-5300.0,-6830.0,-44632.0,0.721498966217041,-12.946483612060547,-13.282193183898926,-14.00001049041748,-6028.0,nan,0.0,0.0,0.0,525313,15043
1748270512272.6326,1.0436491966247559,-0.08620456606149673,0.842517614364624,-41392.0,-5274.0,-6818.0,-44625.0,0.7153897285461426,-12.946117401123047,-13.282437324523926,-14.000185012817383,-6027.0,nan,0.0,0.0,0.0,525313,15143
1748270512371.689,1.047450304031372,-0.08620623499155045,0.835957407951355,-41403.0,-5159.0,-6846.0,-44630.0,0.7175279855728149,-12.946501731872559,-13.28275203704834,-13.999835968017578,-6004.0,nan,0.0,0.0,0.0,525313,15243
1748270512473.2854,1.0454869270324707,-0.08620481193065643,0.8312715291976929,-41383.0,-5200.0,-6867.0,-44612.0,0.7108078002929688,-12.946693420410156,-13.282071113586426,-14.000044822692871,-5984.0,nan,0.0,0.0,0.0,525313,15344
1748270512574.6155,1.0424398183822632,-0.08620259165763855,0.8362697958946228,-41403.0,-5218.0,-6861.0,-44615.0,0.7083641290664673,-12.946117401123047,-13.282279968261719,-13.999870300292969,-6043.0,nan,0.0,0.0,0.0,525313,15446
1748270512676.3245,1.0476387739181519,-0.08620506525039673,0.830959141254425,-41386.0,-5264.0,-6832.0,-44616.0,0.7172225117683411,-12.946309089660645,-13.281722068786621,-13.999939918518066,-5997.0,nan,0.0,0.0,0.0,525313,15547
1748270512777.0613,1.0458167791366577,-0.08620456606149673,0.8303343653678894,-41399.0,-5207.0,-6828.0,-44609.0,0.713251531124115,-12.946083068847656,-13.282071113586426,-13.999817848205566,-6002.0,nan,0.0,0.0,0.0,525313,15648
1748270512877.05,1.0465497970581055,-0.0862032100558281,0.8293972015380859,-41430.0,-5276.0,-6915.0,-44622.0,0.7114187479019165,-12.946483612060547,-13.281879425048828,-14.000114440917969,-5990.0,nan,0.0,0.0,0.0,525313,15748
1748270512976.68,1.0456230640411377,-0.08620623499155045,0.8372069597244263,-41431.0,-5267.0,-6929.0,-44615.0,0.7147788405418396,-12.946327209472656,-13.281791687011719,-13.999887466430664,-5991.0,nan,0.0,0.0,0.0,525313,15848
1748270513078.57,1.0452461242675781,-0.08620518445968628,0.8375193476676941,-41411.0,-5273.0,-6899.0,-44613.0,0.7202771306037903,-12.946432113647461,-13.282018661499023,-13.999643325805664,-5987.0,nan,0.0,0.0,0.0,525313,15949
1748270513178.4631,1.0464868545532227,-0.08620432019233704,0.8378317356109619,-41392.0,-5241.0,-6905.0,-44625.0,0.7153897285461426,-12.94653606414795,-13.282472610473633,-14.000044822692871,-6062.0,nan,0.0,0.0,0.0,525313,16049
1748270513278.419,1.0464712381362915,-0.0862046331167221,0.830959141254425,-41395.0,-5259.0,-6901.0,-44593.0,0.7111132740974426,-12.946815490722656,-13.282821655273438,-14.000097274780273,-6110.0,nan,0.0,0.0,0.0,525313,16149
1748270513378.496,1.044392704963684,-0.08620432019233704,0.8272104263305664,-41408.0,-5284.0,-6819.0,-44591.0,0.7150842547416687,-12.946606636047363,-13.282699584960938,-13.999992370605469,-6051.0,nan,0.0,0.0,0.0,525313,16250
1748270513479.4092,1.0488691329956055,-0.08620642125606537,0.8350201845169067,-41413.0,-5250.0,-6831.0,-44610.0,0.7150842547416687,-12.945873260498047,-13.281949043273926,-14.000149726867676,-6013.0,nan,0.0,0.0,0.0,525313,16350
1748270513580.1199,1.045973777770996,-0.08620604872703552,0.8325210809707642,-41427.0,-5352.0,-6811.0,-44597.0,0.7169170379638672,-12.946554183959961,-13.282071113586426,-13.999468803405762,-6032.0,nan,0.0,0.0,0.0,525313,16451
1748270513681.4326,1.0454398393630981,-0.08620289713144302,0.8325210809707642,-41418.0,-5197.0,-6852.0,-44632.0,0.7193607091903687,-12.94629192352295,-13.28242015838623,-14.000027656555176,-6074.0,nan,0.0,0.0,0.0,525313,16552
1748270513781.4092,1.0427277088165283,-0.08620426058769226,0.8356450200080872,-41402.0,-5209.0,-6801.0,-44598.0,0.7181388735771179,-12.94616985321045,-13.282035827636719,-14.000271797180176,-6026.0,nan,0.0,0.0,0.0,525313,16652
