BackendTime,ch0sens,ch1sens,ch2sens,ch3sens,ch4sens,ch5sens,ch6sens,ch7sens,ch8sens,ch9sens,ch10sens,ch11sens,temp0,temp1,temp2,temp3,system_status,system_time
1748811693401.179,1.0315221548080444,1.009701132774353,-9190.0,-8979.0,-7210.0,301.0,-42578.0,0.19297760725021362,-42127.0,-41322.0,-40310.0,-6748.0,0.0,nan,nan,nan,524289,78373
1748811693489.5625,1.031360387802124,1.0096954107284546,-9233.0,-8963.0,-7238.0,291.0,-42589.0,0.19961294531822205,-42128.0,-41353.0,-40297.0,-6741.0,0.0,nan,nan,nan,524289,78464
1748811693589.038,1.0314364433288574,1.0097109079360962,-9248.0,-8916.0,-7266.0,317.0,-42579.0,0.20486591756343842,-42135.0,-41341.0,-40318.0,-6755.0,0.0,nan,nan,nan,524289,78564
1748811693689.3906,1.0314345359802246,1.0097283124923706,-9248.0,-8919.0,-7143.0,242.0,-42596.0,0.19408349692821503,-42141.0,-41349.0,-40299.0,-6741.0,0.0,nan,nan,nan,524289,78664
1748811693789.1807,1.031354546546936,1.0096973180770874,-9295.0,-8935.0,-7117.0,282.0,-42583.0,0.19131876528263092,-42124.0,-41342.0,-40310.0,-6759.0,0.0,nan,nan,nan,524289,78765
1748811693890.1382,1.0313448905944824,1.0096973180770874,-9177.0,-8940.0,-7132.0,251.0,-42576.0,0.19684821367263794,-42145.0,-41348.0,-40299.0,-6789.0,0.0,nan,nan,nan,524289,78866
1748811694003.5671,1.031377911567688,1.0097379684448242,-9185.0,-8923.0,-7109.0,301.0,-42578.0,0.19435997307300568,-42145.0,-41346.0,-40278.0,-6714.0,0.0,nan,nan,nan,524289,78974
1748811694098.8267,1.0314812660217285,1.009701132774353,-9174.0,-8905.0,-7247.0,279.0,-42601.0,0.19408349692821503,-42115.0,-41363.0,-40294.0,-6703.0,0.0,nan,nan,nan,524289,79073
1748811694198.2285,1.0314558744430542,1.0097360610961914,-9211.0,-8922.0,-7258.0,301.0,-42582.0,0.18219518661499023,-42143.0,-41348.0,-40287.0,-6658.0,0.0,nan,nan,nan,524289,79174
1748811694302.8862,1.0314500331878662,1.0097262859344482,-9134.0,-8926.0,-7239.0,275.0,-42589.0,0.19518938660621643,-42123.0,-41333.0,-40282.0,-6712.0,0.0,nan,nan,nan,524289,79275
