BackendTime,ch0sens,ch1sens,ch2sens,ch3sens,ch4sens,ch5sens,ch6sens,ch7sens,ch8sens,ch9sens,ch10sens,ch11sens,temp0,temp1,temp2,temp3,system_status,system_time
1748806420720.7598,1.0319139957427979,1.0099661350250244,-9172.0,-8811.0,-7250.0,341.0,-42339.0,0.24716615676879883,-41893.0,-41102.0,-40092.0,-6843.0,0.0,nan,nan,nan,524289,3825
1748806420726.1548,1.0318944454193115,1.0098849534988403,-9225.0,-8794.0,-7267.0,340.0,-42367.0,0.25269559025764465,-41902.0,-41122.0,-40101.0,-6804.0,0.0,nan,nan,nan,524289,3830
1748806420730.4062,1.0319217443466187,1.0099235773086548,-9221.0,-8822.0,-7198.0,374.0,-42351.0,0.25048384070396423,-41883.0,-41132.0,-40112.0,-6852.0,0.0,nan,nan,nan,524289,3834
1748806420733.5437,1.0318964719772339,1.0099080801010132,-9241.0,-8783.0,-7202.0,319.0,-42351.0,0.25048384070396423,-41883.0,-41132.0,-40112.0,-6852.0,0.0,nan,nan,nan,524289,3837
1748806420736.1714,1.0318964719772339,1.0099080801010132,-9241.0,-8783.0,-7202.0,319.0,-42357.0,0.23914846777915955,-41884.0,-41111.0,-40062.0,-6848.0,0.0,nan,nan,nan,524289,3840
1748806420762.511,1.0319256782531738,1.0098849534988403,-9243.0,-8747.0,-7280.0,246.0,-42373.0,0.24771910905838013,-41925.0,-41061.0,-40121.0,-6808.0,0.0,nan,nan,nan,524289,3866
1748806420765.2146,1.0318126678466797,1.0098849534988403,-9200.0,-8766.0,-7204.0,367.0,-42367.0,0.24384848773479462,-41893.0,-41104.0,-40122.0,-6823.0,0.0,nan,nan,nan,524289,3870
1748806420769.75,1.0319724082946777,1.0099352598190308,-9232.0,-8759.0,-7221.0,374.0,-42361.0,0.25711914896965027,-41911.0,-41105.0,-40092.0,-6784.0,0.0,nan,nan,nan,524289,3874
1748806420840.3174,1.0319119691848755,1.0099449157714844,-9242.0,-8778.0,-7265.0,341.0,-42354.0,0.2579485774040222,-41888.0,-41096.0,-40079.0,-6818.0,0.0,nan,nan,nan,524289,3945
1748806420940.7996,1.0318750143051147,1.0098927021026611,-9251.0,-8784.0,-7247.0,382.0,-42372.0,0.24965441226959229,-41884.0,-41127.0,-40120.0,-6768.0,0.0,nan,nan,nan,524289,4045
