BackendTime,ch0sens,ch2sens,ch7sens
1748784729910.6658,1.013916254043579,1.0649397373199463,1.5508257150650024
1748784729912.9546,1.0159633159637451,1.0686883926391602,1.5505201816558838
1748784729916.4573,1.0142513513565063,1.0608786344528198,1.541356325149536
1748784729918.134,1.0142513513565063,1.0608786344528198,1.541356325149536
1748784729919.8591,1.0140314102172852,1.065564513206482,1.549909234046936
1748784729921.4138,1.0140314102172852,1.065564513206482,1.549909234046936
1748784729922.8433,1.014528751373291,1.0608786344528198,1.55449116230011
1748784729992.6567,1.0135340690612793,1.0677512884140017,1.550214767456055
1748784730092.5503,1.0159738063812256,1.0565052032470703,1.5492984056472778
1748784730194.2332,1.014879584312439,1.0686883926391602,1.541356325149536
1748784730294.0454,1.0157643556594849,1.068376064300537,1.541050910949707
1748784730394.2175,1.0136754512786863,1.057442307472229,1.541356325149536
1748784730494.7192,1.015345573425293,1.0724371671676636,1.539218187332153
1748784730596.0134,1.014246106147766,1.0686883926391602,1.5456328392028809
1748784730695.7678,1.0154083967208862,1.064002513885498,1.5489928722381592
1748784730796.8003,1.0129790306091309,1.0718122720718384,1.552353024482727
1748784730897.463,1.012947678565979,1.0749362707138062,1.5483819246292114
1748784730998.777,1.014219880104065,1.0693131685256958,1.5465492010116575
1748784731098.937,1.0163089036941528,1.0658769607543943,1.5441055297851562
1748784731199.7551,1.015308856964111,1.065564513206482,1.537079930305481
1748784731300.353,1.0159424543380735,1.0624406337738037,1.5398290157318115
1748784731400.1423,1.0145602226257324,1.0758733749389648,1.5453274250030518
1748784731501.6953,1.0116701126098633,1.057129979133606,1.5529638528823853
1748784731601.4944,1.0164188146591189,1.055567979812622,1.5483819246292114
1748784731703.1562,1.0134868621826172,1.072124719619751,1.5474655628204346
1748784731802.819,1.014298439025879,1.0568175315856934,1.5477710962295532
1748784731903.2063,1.0142041444778442,1.0668140649795532,1.549603819847107
1748784732000.7085,1.0126858949661257,1.0671265125274658,1.5456328392028809
1748784732104.2466,1.012560248374939,1.0649397373199463,1.5453274250030518
1748784732206.2734,1.014822006225586,1.0658769607543943,1.5441055297851562
1748784732302.403,1.011654496192932,1.0699379444122314,1.5441055297851562
1748784732404.0476,1.0121780633926392,1.068376064300537,1.5441055297851562
1748784732504.9724,1.013424038887024,1.065564513206482,1.5465492010116575
1748784732605.42,1.014879584312439,1.0777477025985718,1.553269386291504
1748784732706.1118,1.0130785703659058,1.076810598373413,1.552353024482727
1748784732808.4702,1.0141152143478394,1.0661892890930176,1.545021891593933
1748784732906.431,1.016151785850525,1.0671265125274658,1.5428836345672607
1748784733010.422,1.0137696266174316,1.0593167543411257,1.5471601486206057
1748784733109.7554,1.0125287771224976,1.0708751678466797,1.5471601486206057
1748784733210.7278,1.0143769979476929,1.0661892890930176,1.5404399633407593
1748784733311.4617,1.017083764076233,1.0668140649795532,1.5474655628204346
1748784733411.948,1.0172932147979736,1.0643149614334106,1.5401345491409302
1748784733513.5713,1.0158324241638184,1.061815857887268,1.5474655628204346
1748784733614.1208,1.0155550241470337,1.0690008401870728,1.5465492010116575
1748784733714.276,1.0158429145812988,1.0668140649795532,1.533414363861084
1748784733815.4812,1.0155706405639648,1.065564513206482,1.5453274250030518
1748784733915.7708,1.0131256580352783,1.0696256160736084,1.5477710962295532
1748784734015.902,1.0147016048431396,1.0693131685256958,1.545021891593933
1748784734116.363,1.0142251253128052,1.0746238231658936,1.5453274250030518
1748784734216.521,1.0166648626327517,1.0680636167526243,1.5465492010116575
1748784734317.5076,1.0138691663742063,1.076810598373413,1.5477710962295532
1748784734419.0042,1.0152565240859983,1.070250391960144,1.5492984056472778
1748784734518.4658,1.0173873901367188,1.072124719619751,1.5456328392028809
1748784734619.437,1.016732931137085,1.0758733749389648,1.5508257150650024
1748784734719.9246,1.0142565965652466,1.07868492603302,1.5505201816558838
1748784734820.6082,1.0142356157302856,1.0686883926391602,1.5462437868118286
1748784734921.4673,1.0144450664520264,1.065564513206482,1.54593825340271
1748784735021.619,1.0148690938949585,1.0633777379989624,1.540745496749878
1748784735123.3623,1.0140156745910645,1.0649397373199463,1.5376908779144287
1748784735223.9863,1.014549732208252,1.0686883926391602,1.5434945821762085
1748784735324.3662,1.0134868621826172,1.0708751678466797,1.545021891593933
1748784735426.7605,1.01528799533844,1.0677512884140017,1.533414363861084
1748784735525.766,1.019654393196106,1.0661892890930176,1.5444109439849854
1748784735627.4077,1.0168377161026,1.0693131685256958,1.541967272758484
1748784735726.9795,1.0182147026062012,1.0811840295791626,1.54868745803833
1748784735826.5977,1.015581130981445,1.0718122720718384,1.5529638528823853
1748784735928.274,1.0179057121276855,1.0727494955062866,1.5434945821762085
1748784736029.4043,1.0157277584075928,1.0758733749389648,1.5471601486206057
1748784736130.5923,1.0168482065200806,1.0693131685256958,1.54868745803833
1748784736231.2358,1.0191622972488403,1.0730619430541992,1.5434945821762085
1748784736331.9976,1.017356038093567,1.0608786344528198,1.5425782203674316
1748784736431.06,1.0153560638427734,1.0671265125274658,1.5489928722381592
1748784736531.567,1.0155497789382937,1.0730619430541992,1.541356325149536
1748784736632.458,1.0161570310592651,1.0627529621124268,1.538301706314087
1748784736733.4634,1.0155287981033323,1.0580670833587646,1.5431891679763794
1748784736835.0183,1.0140104293823242,1.065564513206482,1.533414363861084
1748784736935.1975,1.0147852897644043,1.0690008401870728,1.5453274250030518
1748784737035.716,1.014193773269653,1.0708751678466797,1.5444109439849854
1748784737136.6023,1.0154764652252195,1.0730619430541992,1.5438001155853271
1748784737237.346,1.0166544914245603,1.0540060997009275,1.545021891593933
1748784737338.3096,1.014193773269653,1.0621281862258911,1.5465492010116575
1748784737439.398,1.015036702156067,1.0736867189407349,1.5462437868118286
1748784737540.8547,1.0144240856170654,1.0646272897720337,1.5462437868118286
1748784737641.4585,1.0151047706604004,1.0668140649795532,1.5538803339004517
1748784737741.7788,1.0152932405471802,1.0658769607543943,1.5462437868118286
1748784737841.8276,1.0109633207321167,1.0752485990524292,1.5434945821762085
1748784737942.673,1.015439748764038,1.0646272897720337,1.549603819847107
1748784738044.7412,1.0143507719039917,1.0649397373199463,1.5404399633407593
1748784738144.4775,1.0145812034606934,1.0649397373199463,1.54593825340271
1748784738246.5466,1.0146335363388062,1.0608786344528198,1.5514365434646606
1748784738346.9216,1.014822006225586,1.0643149614334106,1.5477710962295532
1748784738446.8967,1.0157225131988523,1.0677512884140017,1.5489928722381592
1748784738547.1018,1.0161885023117063,1.068376064300537,1.541967272758484
1748784738648.0098,1.0159580707550049,1.0674388408660889,1.5590730905532837
1748784738747.5994,1.015230417251587,1.0621281862258911,1.5514365434646606
1748784738848.6729,1.0162826776504517,1.0686883926391602,1.5456328392028809
1748784738949.815,1.0157015323638916,1.0580670833587646,1.5480765104293823
1748784739050.7107,1.0157800912857056,1.0536936521530151,1.54593825340271
1748784739149.7012,1.0186021327972412,1.0621281862258911,1.541356325149536
1748784739250.9763,1.01567542552948,1.0596290826797483,1.544716477394104
1748784739352.212,1.0179842710494995,1.072124719619751,1.5425782203674316
1748784739453.3596,1.0191152095794678,1.0755610466003418,1.538301706314087
1748784739554.6448,1.0163612365722656,1.0677512884140017,1.5337198972702026
1748784739653.74,1.0164555311203003,1.0561927556991575,1.5492984056472778
1748784739755.067,1.0168743133544922,1.0658769607543943,1.5425782203674316
1748784739855.341,1.0167068243026731,1.0724371671676636,1.5398290157318115
1748784739955.0027,1.016235589981079,1.0686883926391602,1.54868745803833
1748784740055.9155,1.0165340900421145,1.0615034103393557,1.5425782203674316
1748784740157.0776,1.0143717527389526,1.0674388408660889,1.5514365434646606
1748784740257.319,1.0149790048599243,1.0724371671676636,1.5401345491409302
1748784740359.339,1.016235589981079,1.0658769607543943,1.541967272758484
1748784740458.2627,1.0171518325805664,1.0793097019195557,1.549909234046936
1748784740559.1714,1.0167696475982666,1.0718122720718384,1.5431891679763794
1748784740659.7534,1.0173298120498655,1.0652520656585691,1.5492984056472778
1748784740760.0996,1.013890027999878,1.0658769607543943,1.5483819246292114
1748784740860.9497,1.0173245668411257,1.0652520656585691,1.5474655628204346
1748784740961.4832,1.016947627067566,1.0733742713928225,1.5422728061676023
1748784741061.8333,1.0161885023117063,1.073999047279358,1.5453274250030518
1748784741162.974,1.012481689453125,1.0674388408660889,1.5474655628204346
1748784741264.095,1.0131099224090576,1.0602538585662842,1.5453274250030518
1748784741363.3628,1.011382222175598,1.0671265125274658,1.541050910949707
1748784741464.185,1.0116806030273438,1.0658769607543943,1.5328034162521362
1748784741566.3245,1.0126439332962036,1.0696256160736084,1.549603819847107
1748784741666.687,1.0148900747299194,1.0677512884140017,1.5434945821762085
1748784741766.1472,1.0141204595565796,1.0736867189407349,1.5431891679763794
1748784741868.0957,1.014879584312439,1.0658769607543943,1.5557130575180054
1748784741968.3994,1.014293193817139,1.0661892890930176,1.54868745803833
1748784742070.6948,1.0150890350341797,1.0608786344528198,1.537079930305481
1748784742169.4016,1.0148167610168457,1.0680636167526243,1.5428836345672607
1748784742271.1665,1.014356017112732,1.0621281862258911,1.549909234046936
1748784742371.3313,1.0127487182617188,1.0621281862258911,1.53738534450531
1748784742471.6194,1.0172932147979736,1.0693131685256958,1.5483819246292114
1748784742571.6985,1.0138429403305054,1.0708751678466797,1.5474655628204346
1748784742672.4094,1.0139319896697998,1.0755610466003418,1.5462437868118286
1748784742773.3647,1.012989521026611,1.0646272897720337,1.5465492010116575
1748784742873.4165,1.0149686336517334,1.0711874961853027,1.5434945821762085
1748784742974.5254,1.0163979530334473,1.0674388408660889,1.538912653923035
1748784743074.9048,1.0145915746688845,1.0630654096603394,1.54593825340271
1748784743175.9668,1.0141465663909912,1.0593167543411257,1.541356325149536
1748784743276.1855,1.0134450197219849,1.0708751678466797,1.5508257150650024
1748784743377.5044,1.0145968198776243,1.063690185546875,1.5477710962295532
1748784743476.9656,1.0152407884597778,1.0546308755874634,1.5471601486206057
1748784743577.5164,1.0127853155136108,1.076810598373413,1.545021891593933
1748784743677.6675,1.014434576034546,1.0718122720718384,1.538301706314087
1748784743779.0112,1.0162618160247805,1.0499449968338013,1.5514365434646606
1748784743878.7522,1.0141047239303589,1.0665017366409302,1.5566294193267822
1748784743980.2493,1.015869140625,1.0699379444122314,1.5477710962295532
1748784744081.6548,1.017973780632019,1.0711874961853027,1.53738534450531
1748784744181.7537,1.0165549516677856,1.0736867189407349,1.5428836345672607
1748784744283.4888,1.0151727199554443,1.068376064300537,1.544716477394104
1748784744384.0745,1.015225172042847,1.0674388408660889,1.5468546152114868
1748784744484.4485,1.0127172470092771,1.073999047279358,1.5438001155853271
1748784744584.8508,1.0164135694503784,1.0736867189407349,1.5456328392028809
1748784744685.11,1.017198920249939,1.0727494955062866,1.5441055297851562
1748784744785.853,1.0156021118164062,1.0643149614334106,1.5416618585586548
1748784744887.4006,1.0142722129821775,1.072124719619751,1.5505201816558838
1748784744987.6323,1.0136334896087646,1.0730619430541992,1.5434945821762085
1748784745088.7844,1.0138795375823977,1.057442307472229,1.5474655628204346
1748784745189.233,1.01664400100708,1.0752485990524292,1.54868745803833
1748784745289.7134,1.01490581035614,1.061815857887268,1.545021891593933
1748784745391.131,1.0171465873718262,1.0746238231658936,1.5379962921142578
1748784745493.4146,1.015905737876892,1.0814964771270752,1.5471601486206057
1748784745592.8477,1.0166020393371582,1.0680636167526243,1.5508257150650024
1748784745694.7163,1.0167644023895264,1.0665017366409302,1.550214767456055
1748784745889.6875,1.0149528980255127,1.0711874961853027,1.5465492010116575
1748784745895.4878,1.0154922008514404,1.0565052032470703,1.5526584386825562
1748784745994.9138,1.0142146348953247,1.0646272897720337,1.53738534450531
1748784746096.0474,1.0171152353286743,1.0586919784545898,1.5465492010116575
1748784746196.3882,1.016916275024414,1.0733742713928225,1.5489928722381592
1748784746297.535,1.0177958011627195,1.0708751678466797,1.5376908779144287
1748784746397.6606,1.0147749185562134,1.068376064300537,1.5480765104293823
1748784746497.5544,1.0170419216156006,1.0611910820007324,1.5511311292648315
1748784746598.9258,1.0141570568084717,1.0649397373199463,1.540745496749878
1748784746697.455,1.0157067775726318,1.0643149614334106,1.5416618585586548
1748784746798.6868,1.0142146348953247,1.055567979812622,1.5465492010116575
1748784746901.3916,1.0139528512954712,1.055255651473999,1.5441055297851562
1748784746999.2974,1.0149738788604736,1.0658769607543943,1.5551021099090576
1748784747100.7217,1.0172512531280518,1.0643149614334106,1.5376908779144287
1748784747201.7654,1.0164031982421875,1.070250391960144,1.5514365434646606
1748784747301.204,1.0154554843902588,1.0693131685256958,1.5505201816558838
1748784747402.714,1.0142303705215454,1.0627529621124268,1.550214767456055
1748784747503.6145,1.0182565450668335,1.0658769607543943,1.5438001155853271
1748784747604.781,1.0169528722763062,1.0661892890930176,1.5398290157318115
1748784747705.5156,1.0163612365722656,1.0630654096603394,1.53738534450531
