BackendTime,ch0sens,ch1sens,ch2sens,ch3sens,ch4sens,ch5sens,ch6sens,ch7sens,ch8sens,ch9sens,ch10sens,ch11sens,temp0,temp1,temp2,temp3,system_status,system_time
1748791967932.6292,1.031682014465332,1.0096606016159058,-9312.0,-8917.0,-7305.0,294.0,-42507.0,0.20458944141864777,-42068.0,-41237.0,-40230.0,-6755.0,0.0,nan,nan,nan,524289,3825
1748791967943.81,1.03171706199646,1.0097553730010986,-9304.0,-8899.0,-7284.0,298.0,-42498.0,0.20348355174064636,-42026.0,-41227.0,-40207.0,-6734.0,0.0,nan,nan,nan,524289,3830
1748791967946.7112,1.031699538230896,1.0097262859344482,-9323.0,-8933.0,-7357.0,290.0,-42485.0,0.20071883499622345,-42056.0,-41257.0,-40230.0,-6801.0,0.0,nan,nan,nan,524289,3834
1748791967949.5122,1.0317541360855103,1.0096702575683594,-9334.0,-8933.0,-7425.0,284.0,-42510.0,0.2004423588514328,-42029.0,-41262.0,-40219.0,-6738.0,0.0,nan,nan,nan,524289,3837
1748791967952.5015,1.0317795276641846,1.0097262859344482,-9322.0,-8923.0,-7449.0,265.0,-42500.0,0.20348355174064636,-42038.0,-41254.0,-40209.0,-6749.0,0.0,nan,nan,nan,524289,3840
1748791967955.4067,1.0317795276641846,1.0097262859344482,-9322.0,-8923.0,-7449.0,265.0,-42519.0,0.20458944141864777,-42030.0,-41252.0,-40221.0,-6748.0,0.0,nan,nan,nan,524289,3844
1748791967958.005,1.0317190885543823,1.0097109079360962,-9330.0,-8872.0,-7353.0,256.0,-42501.0,0.1987835168838501,-42045.0,-41243.0,-40216.0,-6770.0,0.0,nan,nan,nan,524289,3848
1748791968007.1738,1.0316274166107178,1.0096431970596313,-9362.0,-8920.0,-7290.0,274.0,-42499.0,0.20403648912906647,-42053.0,-41250.0,-40223.0,-6775.0,0.0,nan,nan,nan,524289,3907
1748791968086.5808,1.031652808189392,1.0097379684448242,-9395.0,-8890.0,-7271.0,312.0,-42514.0,0.19601880013942719,-42058.0,-41279.0,-40206.0,-6734.0,0.0,nan,nan,nan,524289,3987
1748791968185.9768,1.0316449403762817,1.0097185373306274,-9351.0,-8890.0,-7292.0,244.0,-42517.0,0.19325408339500427,-42043.0,-41254.0,-40221.0,-6756.0,0.0,nan,nan,nan,524289,4087
1748791968286.978,1.031670331954956,1.009712815284729,-9367.0,-8892.0,-7300.0,239.0,-42494.0,0.2032070755958557,-42057.0,-41261.0,-40223.0,-6757.0,0.0,nan,nan,nan,524289,4188
