BackendTime,ch0sens,ch1sens,ch2sens,ch3sens,ch4sens,ch5sens,ch6sens,ch7sens,ch8sens,ch9sens,ch10sens,ch11sens,temp0,temp1,temp2,temp3,system_status,system_time
1748783260596.1667,1.0207539796829224,-0.08620450645685196,0.8031563758850098,-41161.0,-5275.0,-6944.0,-44356.0,1.337308406829834,-12.941981315612793,-13.277690887451172,-13.996240615844727,-6041.0,nan,0.0,0.0,0.0,524289,9118
1748783260619.7834,1.016701579093933,-0.08620648086071014,0.8028439879417419,-41123.0,-5212.0,-6938.0,-44338.0,1.3443340063095093,-12.942033767700195,-13.276695251464844,-13.995332717895508,-6021.0,nan,0.0,0.0,0.0,524289,9130
1748783260621.475,1.020643949508667,-0.08620456606149673,0.7969085574150085,-41095.0,-5252.0,-6937.0,-44337.0,1.3354756832122803,-12.941300392150879,-13.27681827545166,-13.996013641357422,-6066.0,nan,0.0,0.0,0.0,524289,9140
1748783260624.9773,1.020643949508667,-0.08620456606149673,0.7969085574150085,-41095.0,-5252.0,-6937.0,-44337.0,1.3354756832122803,-12.941300392150879,-13.27681827545166,-13.996013641357422,-6066.0,nan,0.0,0.0,0.0,524289,9142
1748783260626.9614,1.020643949508667,-0.08620456606149673,0.7969085574150085,-41095.0,-5252.0,-6937.0,-44337.0,1.3354756832122803,-12.941300392150879,-13.27681827545166,-13.996013641357422,-6066.0,nan,0.0,0.0,0.0,524289,9144
1748783260628.873,1.0204293727874756,-0.0862046331167221,0.8072174191474915,-41131.0,-5213.0,-6961.0,-44348.0,1.3360865116119385,-12.941911697387695,-13.276713371276855,-13.99550724029541,-6096.0,nan,0.0,0.0,0.0,524289,9146
1748783260630.5076,1.0204293727874756,-0.0862046331167221,0.8072174191474915,-41131.0,-5213.0,-6961.0,-44348.0,1.3360865116119385,-12.941911697387695,-13.276713371276855,-13.99550724029541,-6096.0,nan,0.0,0.0,0.0,524289,9148
1748783260704.1387,1.0169057846069336,-0.08620092272758484,0.7965961694717407,-41108.0,-5239.0,-6897.0,-44358.0,1.3257008790969849,-12.941859245300293,-13.276678085327148,-13.996152877807617,-6087.0,nan,0.0,0.0,0.0,524289,9249
1748783260803.8965,1.0176544189453125,-0.08620364218950272,0.7962837815284729,-41171.0,-5247.0,-6967.0,-44384.0,1.3440285921096802,-12.941335678100586,-13.27721881866455,-13.995925903320312,-6051.0,nan,0.0,0.0,0.0,524289,9350
1748783260904.9155,1.0204397439956665,-0.08620265126228333,0.8015944361686707,-41121.0,-5211.0,-6952.0,-44364.0,1.3452503681182861,-12.941771507263184,-13.27788257598877,-13.996100425720215,-6096.0,nan,0.0,0.0,0.0,524289,9450
1748783261006.1753,1.0217958688735962,-0.08620147407054901,0.8056554794311523,-41120.0,-5226.0,-6907.0,-44357.0,1.3415848016738892,-12.941370964050293,-13.277132034301758,-13.995891571044922,-6078.0,nan,0.0,0.0,0.0,524289,9552
1748783261106.7373,1.0193769931793213,-0.08620506525039673,0.799720048904419,-41134.0,-5263.0,-6933.0,-44351.0,1.3354756832122803,-12.94119644165039,-13.27718448638916,-13.996152877807617,-6024.0,nan,0.0,0.0,0.0,524289,9652
1748783261206.2458,1.0152251720428467,-0.08620481193065643,0.8012820482254028,-41137.0,-5199.0,-6912.0,-44358.0,1.333642840385437,-12.941370964050293,-13.276643753051758,-13.995908737182617,-6016.0,nan,0.0,0.0,0.0,524289,9752
1748783261307.442,1.0244293212890625,-0.08620376139879227,0.8056554794311523,-41180.0,-5240.0,-6921.0,-44376.0,1.3357810974121094,-12.941859245300293,-13.27709674835205,-13.996869087219238,-6094.0,nan,0.0,0.0,0.0,525313,9853
1748783261407.8818,1.024554967880249,-0.08620407432317734,0.7994076609611511,-41147.0,-5230.0,-6942.0,-44345.0,1.3345592021942139,-12.94205093383789,-13.276556015014648,-13.995576858520508,-6079.0,nan,0.0,0.0,0.0,525313,9953
1748783261509.5134,1.0204554796218872,-0.08620475232601166,0.7975333333015442,-41118.0,-5212.0,-6905.0,-44370.0,1.3321155309677124,-12.941335678100586,-13.276695251464844,-13.995542526245117,-6067.0,nan,0.0,0.0,0.0,525313,10055
1748783261609.226,1.0187748670578003,-0.08620555698871613,0.8050307035446167,-41148.0,-5189.0,-6902.0,-44380.0,1.342195749282837,-12.941493034362793,-13.277027130126953,-13.995891571044922,-6085.0,nan,0.0,0.0,0.0,525313,10155
1748783261710.6394,1.0207539796829224,-0.08620259165763855,0.8025315999984741,-41152.0,-5262.0,-6924.0,-44341.0,1.3266172409057617,-12.940986633300781,-13.27694034576416,-13.995280265808105,-6073.0,nan,0.0,0.0,0.0,525313,10256
1748783261810.0957,1.0177748203277588,-0.08620592951774597,0.794409453868866,-41116.0,-5153.0,-6911.0,-44346.0,1.3342537879943848,-12.942155838012695,-13.27681827545166,-13.996240615844727,-5981.0,nan,0.0,0.0,0.0,525313,10356
